Code;Denomination;Class;SoftAtk;HardAtk;AirAtk;NavalAtk;GroundDef;AirDef;CloseDef;Target;Initiativa;GunRange;SpotRange;RangeDefMod;MoveMode;MovMethod;MovPoints;Fuel;Ammo;byteB21;Cost;byteB23,24;byteB25;MonthExpired;MontAvaible;YearAvaible;YearExpired;Organic Transport;Country;Special1;Special2;byteB37;byteB38;bomberCode;Icon;atkMel;movMel;dieMel;byte52;byte53;byte54;byte55;byte56;byte57;byte58;byte59;byte60;byte61;byte62;byte63;byte64;byte65;byte66;byte67;byte68;byte69;byte70;byte71;byte72;byte73
2075;25pdr;8;9;5;0;2;3;7;0;0;2;4;2;3;0;4;1;0;11;0;16;211;0;12;3;40;46;2;30;1;0;0;0;0;PT207;15;80;13 ;2;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2076;6inch;8;15;8;0;2;2;5;0;0;2;3;2;2;0;4;0;0;3;0;38;211;0;12;5;16;40;1;30;1;0;0;0;0;PA466;48;80;13 ;8;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2077;3inch;8;8;3;0;1;5;6;1;0;1;2;2;5;0;3;3;0;15;0;7;22;0;12;1;36;46;2;30;1;8;0;0;0;TDK07;30;80;13 ;32;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2078;Bridging;1;4;1;0;3;5;6;0;0;1;1;2;8;0;3;2;0;6;0;16;119;0;12;1;36;46;1;30;9;0;0;0;0;JK481;2;90;1 ;32;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2079;Engineer;1;7;5;0;4;9;8;2;0;2;1;2;8;0;3;2;0;7;0;33;119;0;12;3;40;46;2;30;5;0;0;0;0;JK445;45;1;1 ;32;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2080;NZTF;1;5;1;0;2;5;6;1;0;1;1;2;8;0;3;3;0;6;0;6;117;0;12;1;35;46;2;30;129;0;0;0;0;I39X3;2;1;1 ;32;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2081;44 Infantry;1;7;5;0;3;7;8;1;0;1;1;2;8;0;3;3;0;6;0;7;117;0;12;3;44;46;2;30;1;0;0;0;0;H38P;97;1;1 ;32;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2082;Maori;1;7;1;0;4;6;6;3;0;2;1;2;9;0;3;3;0;6;0;23;121;0;12;12;39;46;2;30;1;2;0;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2083;Cavalry;1;5;1;0;2;5;6;0;0;2;1;3;6;0;8;5;0;6;0;12;110;0;6;1;35;44;1;30;129;0;0;0;0;SL31;2;2;10 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2084;Reserve;1;4;1;0;2;5;6;1;0;1;1;2;8;0;8;3;0;6;0;4;117;0;3;5;39;42;2;30;129;0;2;0;0;I39X3;2;1;1 ;32;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2085;Home Guard;1;3;1;0;2;4;5;0;0;0;1;2;6;0;8;2;0;6;0;3;116;0;12;1;36;46;1;30;129;0;2;0;0;JK509;2;1;1 ;32;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2086;White;3;2;1;0;1;5;5;0;1;3;1;3;4;0;2;10;80;6;0;15;250;0;12;1;40;43;1;30;1;0;0;0;0;PA477;74;3;2 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2087;Carrier;3;2;4;0;2;5;4;0;1;6;1;3;3;0;0;6;60;7;0;16;191;0;12;1;39;46;1;30;1;0;0;0;0;PT070;77;70;2 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2088;Staghound III;3;8;12;0;3;10;7;2;1;8;1;3;6;0;2;10;65;10;0;44;202;0;12;7;44;46;1;30;1;0;0;0;0;PT082;11;3;2 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2089;Marmon-Herrington II;3;3;1;0;1;5;6;1;1;5;1;3;6;0;2;8;65;8;0;17;208;0;12;5;40;46;1;30;1;0;0;0;0;PT093;72;3;2 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2090;Valentine I;2;3;8;0;3;12;9;2;1;7;1;1;5;0;0;4;51;11;0;36;199;0;2;8;41;44;1;30;1;0;0;0;0;PT036;47;7;3 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2091;Valentine III;2;3;8;0;3;14;9;2;1;7;1;1;5;0;0;4;51;11;0;39;199;0;6;8;41;43;1;30;1;0;0;0;0;PT028;47;7;3 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2092;Valentine III CS;2;8;5;0;3;14;9;2;1;7;1;1;5;0;0;4;51;11;0;39;199;0;6;8;41;43;1;30;1;0;0;0;0;PT028;47;7;3 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2093;Stuart I;2;8;8;1;3;8;8;2;1;7;1;1;4;0;0;7;41;14;0;29;189;0;8;6;42;43;1;30;1;0;0;0;0;PT322;47;70;2 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2094;Sherman III;2;9;11;1;5;12;9;2;1;9;1;1;3;0;0;5;45;13;0;43;192;0;12;10;42;46;1;30;1;0;0;0;0;PT066;11;7;3 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2095;Firefly VC;2;8;21;1;5;12;9;2;1;11;2;1;3;0;0;5;45;8;0;87;190;0;12;6;44;46;1;30;1;0;0;0;0;PA817;51;7;3 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2096;Hurricane IIB tropical;10;2;1;13;2;10;12;0;2;4;1;1;1;1;5;15;0;6;0;71;220;0;8;1;42;42;0;30;1;0;0;0;0;PA102;18;46;8 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2097;Kittyhawk III;10;2;1;13;2;10;13;0;2;4;1;1;1;1;5;17;0;6;0;77;850;0;12;10;42;44;0;30;1;0;0;0;0;WDC42;18;46;9 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2098;F4U-1A Corsair;10;2;1;15;3;12;16;0;2;6;1;1;1;1;5;20;0;8;0;98;144;0;4;10;42;45;0;30;129;0;0;0;0;PA620;21;81;9 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2099;Spitfire IA;10;2;1;11;1;10;14;0;2;5;1;1;1;1;5;16;0;6;0;75;222;0;7;3;41;41;0;30;1;0;0;0;0;PA104;18;46;8 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2100;Spitfire IIA;10;2;1;11;1;10;14;0;2;6;1;1;1;1;5;15;0;6;0;75;222;0;12;6;41;41;0;30;1;0;0;0;0;PA529;18;46;8 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2101;Spitfire VB;10;2;2;17;2;11;15;0;2;6;1;1;1;1;5;15;0;6;0;91;222;0;7;8;41;43;0;30;1;0;0;0;0;PA533;21;81;9 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2102;Spitfire IX;10;2;2;17;3;11;16;0;2;7;1;1;1;1;5;16;0;6;0;93;222;0;2;7;43;45;0;30;1;0;0;0;0;PA531;18;46;9 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2103;Hudson I;11;7;4;6;6;9;8;0;2;1;1;1;1;1;5;20;0;4;0;59;224;0;5;7;41;44;0;30;193;0;0;0;0;SB67;95;22;7 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2104;Vildebeest;11;6;5;4;7;5;5;0;2;0;1;1;1;1;5;18;0;3;0;40;129;0;12;8;35;41;0;30;1;0;0;0;0;PA105;21;46;4 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2105;Baffin;11;7;4;4;7;5;4;0;2;0;1;1;1;1;5;15;0;3;0;43;224;0;3;11;37;40;0;30;65;0;8;0;0;PA105;95;22;14 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2106;SBD-3 Dauntless;11;7;4;7;3;8;8;0;2;1;1;1;1;1;5;18;0;4;0;63;266;0;5;10;43;44;0;30;65;0;8;0;0;WDC83;90;46;4 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2107;TBF-1 Avenger;11;8;5;6;8;9;9;0;2;2;1;1;1;1;5;18;0;4;0;77;266;0;10;5;43;44;0;30;65;0;8;0;0;WDC68;27;46;4 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2108;Catalina III;12;3;1;7;9;9;5;0;2;1;1;3;1;1;5;21;0;3;0;49;144;0;9;6;43;53;0;30;65;0;12;0;27;PA655;18;11;7 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2109;Typhoon IB;11;10;8;15;5;12;15;0;2;4;1;1;1;1;5;17;0;5;0;108;225;0;5;7;42;45;0;30;1;0;0;0;0;PA548;25;81;9 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2110;Tempest V;10;2;2;22;3;12;17;0;2;7;1;1;1;1;5;19;0;6;0;117;221;0;10;4;44;45;0;30;1;0;0;0;0;PA549;21;81;9 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2111;Mosquito FB.VI;11;10;8;16;5;12;13;0;2;3;1;1;1;1;5;20;0;4;0;105;223;0;9;8;43;45;0;30;1;0;0;0;0;PA492;27;14;4 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2112;Beaufighter IIF;11;2;2;22;2;10;11;0;2;3;1;1;1;1;5;19;0;9;0;96;224;0;3;6;42;43;0;30;1;0;0;0;0;WDC66;21;14;9 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2113;Mosquito NF.XIII;11;2;2;20;2;12;14;0;2;4;1;1;1;1;5;21;0;5;0;106;223;0;9;8;43;44;0;30;1;0;0;0;0;PA492;27;14;4 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2114;Ventura I;12;3;1;7;6;10;10;0;2;3;1;3;1;1;5;16;0;4;0;65;224;0;10;9;42;46;0;30;65;0;0;0;15;MMP28;95;22;7 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2115;Blenheim IVF;11;1;1;11;1;9;11;0;2;3;1;1;1;1;5;20;0;8;0;61;224;0;2;4;40;43;0;30;1;0;0;0;0;MMP28;95;22;4 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2116;Hampden TB.I;11;10;6;6;8;8;8;0;2;1;1;1;1;1;5;18;0;4;0;64;224;0;11;3;42;43;0;30;65;0;0;0;0;MMP28;95;22;7 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2117;Stirling I;12;5;2;7;8;14;7;0;2;1;1;1;1;1;5;21;0;3;0;71;841;0;7;8;42;45;0;30;65;0;4;0;85;PA550;35;15;7 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2118;Lancaster I;12;5;2;7;8;16;9;0;2;1;1;1;1;1;5;22;0;3;0;85;841;0;10;3;44;45;0;30;65;0;4;0;85;PA551;35;15;7 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2119;Horse;7;0;0;0;0;1;1;0;0;0;1;1;1;0;2;4;0;0;0;2;271;0;1;1;34;35;1;30;177;0;0;0;0;TD64;82;9;10 ;4;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2120;OY;7;0;0;0;0;2;2;0;0;1;1;1;2;0;2;10;100;0;0;7;198;0;12;1;35;46;1;30;49;0;0;0;0;JK235;82;3;1 ;36;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2121;Carrier;7;3;1;0;0;5;4;0;1;3;1;2;3;0;0;6;60;6;0;17;191;0;12;1;39;46;1;30;1;0;0;0;0;PA475;77;70;2 ;32;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2122;Dakota;13;0;0;0;0;10;7;0;2;1;1;1;1;1;5;19;0;0;0;48;270;0;12;1;40;46;0;30;65;1;0;0;0;TDZ19;74;14;99 ;0;1;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2123;Transport;18;0;0;0;0;2;4;0;3;1;1;1;2;0;6;5;0;0;0;9;877;0;12;1;35;46;0;30;1;1;0;0;0;WDE80;46;16;5 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2124;Achilles CL;20;7;4;6;10;10;7;0;3;9;4;4;1;0;6;5;0;20;0;67;216;0;12;3;36;46;0;30;1;129;16;0;0;PL82;29;16;5 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2125;Gambia CL;20;8;4;8;10;10;7;0;3;9;4;4;1;0;6;5;0;20;0;71;896;0;12;9;42;46;0;30;1;129;16;0;0;PL82;29;16;5 ;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0
2126;20mm;5;5;3;7;3;3;6;1;0;5;1;2;8;0;3;2;0;12;0;5;140;0;12;9;36;46;2;31;1;128;20;0;0;PT213;71;80;13 ;1;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2127;40mm I;9;8;6;10;0;2;5;0;0;4;2;2;7;0;4;1;0;8;0;14;140;0;12;11;39;46;2;31;49;0;0;0;0;PA257;46;80;13 ;2;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2128;3.7inch;9;7;5;12;0;1;4;0;0;6;3;2;6;0;4;0;0;8;0;33;172;0;12;1;38;46;1;31;49;0;0;0;0;PA712;76;80;13 ;8;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2129;MMG;4;6;1;3;1;6;6;3;0;2;2;2;8;0;3;2;0;8;0;8;117;0;12;1;33;46;2;31;1;152;0;0;0;JK484;72;90;1 ;32;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2130;2pdr;4;1;8;0;3;8;8;0;0;7;1;2;9;0;3;2;0;10;0;7;210;0;5;8;36;43;2;31;1;0;0;0;0;PT435;47;80;13 ;1;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2131;6pdr II;4;4;13;0;5;8;8;0;0;8;1;2;9;0;3;2;0;9;0;10;205;0;6;5;42;44;2;31;1;0;0;0;0;PT205;70;80;13 ;2;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2132;6pdr IV;4;4;16;0;5;8;8;0;0;9;2;2;9;0;3;2;0;9;0;14;205;0;12;5;44;46;2;31;1;0;0;0;0;PT205;70;80;13 ;2;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2133;17pdr;4;6;21;0;5;8;8;0;0;11;2;2;8;0;4;1;0;7;0;18;205;0;12;7;43;46;1;31;1;0;0;0;0;PT204;51;80;13 ;4;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2134;Wolverine;4;6;15;1;5;10;6;0;1;10;2;2;4;0;0;6;48;8;0;36;237;0;12;9;43;46;1;31;1;0;0;0;0;PT013;51;7;3 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2135;18pdr;8;8;5;0;2;3;7;0;0;2;3;2;3;0;4;1;0;7;0;12;211;0;12;6;4;40;2;31;1;0;0;0;0;PT378;16;80;13 ;2;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2136;4.5inch;8;9;5;0;1;3;7;0;0;1;3;2;3;0;4;1;0;8;0;16;211;0;12;6;9;40;2;31;1;0;0;0;0;PA380;15;80;13 ;4;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2137;5.5inch;8;15;8;0;2;1;4;0;0;2;4;2;1;0;4;0;0;4;0;44;211;0;12;5;41;46;1;31;1;0;0;0;0;PT380;48;80;13 ;8;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2138;3inch;8;8;3;0;1;5;6;1;0;1;2;2;5;0;3;3;0;15;0;7;22;0;12;1;36;46;2;31;1;8;0;0;0;TDK07;30;80;13 ;32;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2139;4.2inch;8;12;4;0;1;4;5;0;0;1;3;2;4;0;3;2;0;12;0;17;22;0;12;10;43;46;2;31;1;0;0;0;0;TD45;30;80;13 ;2;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2140;Sexton;8;10;5;1;1;8;8;0;1;2;4;1;4;0;0;5;40;9;0;58;228;0;12;6;44;46;1;31;1;0;31;0;0;PT014;15;70;3 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2141;Bridging;1;4;1;0;3;5;6;0;0;1;1;2;8;0;3;2;0;6;0;16;119;0;12;1;36;46;1;31;9;0;0;0;0;JK482;2;90;1 ;32;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2142;Engineer;1;7;5;0;4;9;8;2;0;2;1;2;8;0;3;2;0;7;0;33;119;0;12;3;40;46;2;31;5;0;0;0;0;JK446;45;1;1 ;32;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2143;44 Infantry;1;7;5;0;3;7;8;1;0;1;1;2;8;0;3;3;0;6;0;7;117;0;12;3;44;46;2;31;1;0;0;0;0;H38P;97;1;1 ;32;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2144;Rhodesian;1;6;2;0;3;6;7;1;0;1;1;2;8;0;3;3;0;6;0;7;120;0;12;3;40;46;2;31;1;0;2;0;0;I46X3;2;1;1 ;32;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2145;ACF;1;5;1;0;3;5;6;1;0;1;1;2;8;0;8;3;0;6;0;4;117;0;4;5;39;41;1;31;1;0;2;0;0;I39X3;2;1;1 ;32;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2146;Cape Corps;1;3;1;0;2;4;4;1;0;1;1;2;6;0;3;2;0;6;0;4;117;0;3;5;39;42;0;31;129;0;2;0;0;I48X3;2;1;1 ;32;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2147;NMC;1;2;0;0;2;3;3;1;0;1;1;2;6;0;8;2;0;6;0;4;117;0;3;5;39;42;0;31;129;0;2;0;0;I39X3;2;1;1 ;32;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2148;Cavalry;1;5;1;0;2;5;6;0;0;2;1;3;6;0;8;5;0;6;0;12;110;0;6;1;35;44;1;31;129;0;0;0;0;SL31;2;2;10 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2149;Motorcyclists;1;5;1;0;2;5;5;0;0;1;1;3;6;0;2;8;50;6;0;18;107;0;7;4;39;40;1;31;1;0;0;0;0;WDA2;50;51;1 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2150;SARC I;3;3;1;0;1;5;6;1;1;5;1;3;6;0;2;8;65;8;0;17;208;0;12;5;40;46;1;31;1;0;0;0;0;PT093;72;3;2 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2151;SARC II;3;3;1;0;1;5;6;1;1;5;1;3;6;0;2;8;65;8;0;17;208;0;12;5;40;46;1;31;1;0;0;0;0;PT093;72;3;2 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2152;SARC III;3;3;3;0;3;6;7;1;1;6;1;3;6;0;2;9;73;7;0;20;208;0;12;6;41;46;1;31;1;0;0;0;0;PT095;13;3;2 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2153;Staghound III;3;8;12;0;3;10;7;2;1;8;1;3;6;0;2;10;65;10;0;44;202;0;12;7;44;46;1;31;1;0;0;0;0;PT082;11;3;2 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2154;Daimler II;3;3;8;0;3;6;7;2;1;7;1;3;6;0;2;9;65;8;0;30;208;0;12;6;41;46;1;31;1;0;0;0;0;PT087;70;3;2 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2155;Carrier;3;2;4;0;2;5;4;0;1;6;1;3;3;0;0;6;60;7;0;16;191;0;12;1;39;46;1;31;1;0;0;0;0;PT070;77;70;2 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2156;Lt II IP;2;3;1;0;1;5;4;2;1;4;1;2;5;0;0;7;51;10;0;12;203;0;4;2;37;41;1;31;1;0;0;0;0;MM42A;74;70;2 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2157;Lt III IP;2;5;2;0;1;5;4;2;1;4;1;2;5;0;0;7;51;10;0;13;203;0;4;2;37;41;1;31;1;0;0;0;0;PT075;99;70;2 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2158;Sherman III;2;9;11;1;5;12;9;2;1;9;1;1;3;0;0;5;45;13;0;43;192;0;12;10;42;46;1;31;1;0;0;0;0;PT066;11;7;3 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2159;Sherman IIA;2;9;15;1;5;11;9;2;1;10;2;1;3;0;0;5;41;10;0;74;239;0;0;7;44;46;1;31;1;0;0;0;0;PA275;51;7;3 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2160;Fury I;10;1;0;6;1;7;8;0;2;2;1;1;1;1;5;13;0;8;0;39;144;0;12;4;36;39;0;31;1;0;0;0;0;WDB26;23;45;14 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2161;Hurricane I;10;2;1;11;1;9;12;0;2;4;1;1;1;1;5;16;0;6;0;63;220;0;4;1;39;43;0;31;1;0;0;0;0;PA102;18;46;8 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2162;Hurricane IIB tropical;10;2;1;13;2;10;12;0;2;4;1;1;1;1;5;15;0;6;0;71;220;0;2;4;41;44;0;31;1;0;0;0;0;PA102;18;46;8 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2163;Gladiator IIA;10;1;0;8;1;8;11;0;2;4;1;1;1;1;5;14;0;7;0;49;144;0;4;10;40;41;0;31;1;0;0;0;0;MMP33;23;45;14 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2164;Spitfire VB tropical;10;2;2;17;2;10;14;0;2;5;1;1;1;1;5;15;0;6;0;91;222;0;5;11;42;44;0;31;1;0;0;0;0;PA529;18;46;8 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2165;Spitfire VC tropical;11;7;6;15;3;10;14;0;2;4;1;1;1;1;5;15;0;4;0;99;222;0;2;6;43;45;0;31;1;0;0;0;0;PA533;21;81;9 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2166;Spitfire IX;10;2;2;17;3;11;16;0;2;7;1;1;1;1;5;16;0;6;0;93;222;0;10;6;43;45;0;31;1;0;0;0;0;PA531;18;46;9 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2167;Tomahawk IIB;10;2;1;12;2;9;13;0;2;5;1;1;1;1;5;18;0;6;0;73;261;0;1;4;41;43;0;31;1;0;0;0;0;WDC42;18;46;8 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2168;Kittyhawk IA;11;9;6;12;4;9;13;0;2;4;1;1;1;1;5;19;0;5;0;90;850;0;7;4;42;43;0;31;1;0;0;0;0;WDC42;18;46;9 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2169;Blenheim IV;11;9;5;5;4;9;11;0;2;3;1;1;1;1;5;20;0;4;0;68;224;0;4;2;42;43;0;31;65;0;0;0;0;MMP28;95;22;4 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2170;Baltimore IIIA;11;9;6;12;4;10;10;0;2;2;1;1;1;1;5;18;0;4;0;84;224;0;7;8;42;44;0;31;65;0;0;0;0;WDB03;95;22;7 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2171;Junkers 86Z;12;2;1;4;2;8;7;0;2;1;1;3;1;1;5;17;0;3;0;45;269;0;9;5;39;41;0;31;65;0;4;0;0;TDE68;95;14;7 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2172;Beaufort I;11;8;5;5;7;8;7;0;2;1;1;1;1;1;5;20;0;4;0;57;224;0;11;9;42;43;0;31;65;0;0;0;0;MMP32;95;22;4 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2173;Beaufighter TF.X;11;10;8;16;9;10;10;0;2;2;1;1;1;1;5;21;0;5;0;99;224;0;12;10;40;46;0;31;1;0;0;0;0;WDC66;21;14;9 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2174;Maryland II;11;9;5;8;4;10;11;0;2;3;1;1;1;1;5;21;0;4;0;73;16;0;3;3;41;42;0;31;65;0;0;0;0;TDE66;95;14;7 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2175;Marauder II;11;12;8;11;5;12;9;0;2;2;1;1;1;1;5;19;0;4;0;92;268;0;5;12;43;45;0;31;65;0;0;0;0;PA511;95;14;7 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2176;Hartbees;11;5;3;4;2;6;6;0;2;1;1;2;1;1;5;14;0;4;0;40;144;0;8;10;35;41;0;31;65;4;0;0;0;TDK30;23;45;14 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
2177;Battle I;11;6;4;4;3;8;9;0;2;2;1;1;1;1;5;18;0;4;0;56;266;0;8;6;40;41;0;31;65;0;0;0;0;WD36;27;14;4 ;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
